product_id,name,current_price,rating,num_reviews,link,image_url,store_name,last_update
0109,"Sony Studio Headphones, Black, 7"" x 7"" x 1"" (MDR7506)",141.91,4.7,25602,https://www.amazon.sg/Sony-Studio-Headphones-Black-MDR7506/dp/B000AJIF4E/ref=sr_1_39?dib=eyJ2IjoiMSJ9.A2kPY0OJcqjQ9N5sMB05VAKkDItcHg1HpVQvaNlobtkifiOlElsao05-HyTjeBKl6obl2l31IJUH01Wq3-m9v1g_NeUgQfKwOyvZ4rZgPwfrv7g0CoNYMhiykVHM9-aGqq99wT6ITWWiygOHqzD-Lt8LZzX72tR5cnd1SflbqLjGtggHerKeAsiddV-TaU5x5qax3KqIiDlwoL2GOsNURqx9-s2HZI0GUUn7CsUPDSrVqU5az2VuiSeVgho4GcGCUMcOKyKQUfw4vQnZ7ZlaykP7-QLqHwHm_YwlihZ-5uA.JUINUYpvlNrhYPB7QTGRysYNoGYVgT4VcLg0ulIxMaM&dib_tag=se&keywords=headphones&qid=1748489040&sr=8-39,https://m.media-amazon.com/images/I/51F-Ok9xuzL._AC_UL320_.jpg,Amazon,1/6/25
0110,"Redragon H350 RGB Wired Gaming Headset, Dynamic RGB Backlight - Stereo Surround-Sound - 50MM Drivers - Detachable Microphone, Over-Ear Headphones Works for PC/PS4/XBOX One/NS… (White)",25.19,4.2,715,https://www.amazon.sg/Redragon-H350-Headset-Dynamic-Backlight/dp/B091Y6LQQT/ref=sr_1_42?dib=eyJ2IjoiMSJ9.A2kPY0OJcqjQ9N5sMB05VAKkDItcHg1HpVQvaNlobtkifiOlElsao05-HyTjeBKl6obl2l31IJUH01Wq3-m9v1g_NeUgQfKwOyvZ4rZgPwfrv7g0CoNYMhiykVHM9-aGqq99wT6ITWWiygOHqzD-Lt8LZzX72tR5cnd1SflbqLjGtggHerKeAsiddV-TaU5x5qax3KqIiDlwoL2GOsNURqx9-s2HZI0GUUn7CsUPDSrVqU5az2VuiSeVgho4GcGCUMcOKyKQUfw4vQnZ7ZlaykP7-QLqHwHm_YwlihZ-5uA.JUINUYpvlNrhYPB7QTGRysYNoGYVgT4VcLg0ulIxMaM&dib_tag=se&keywords=headphones&qid=1748489040&sr=8-42,https://m.media-amazon.com/images/I/61kfsVWKc9L._AC_UL320_.jpg,Amazon,1/6/25
0111,"Sennheiser ACCENTUM Plus Wireless White headphones - 50-Hour Battery Life, Audio, Adaptive Hybrid ANC, All-Day Comfort and Clear Voice Pick-up for Calls, Black",229.00,4.3,252,https://www.amazon.sg/Sennheiser-ACCENTUM-Wireless-White-headphones/dp/B0CT4SHWX4/ref=sr_1_43?dib=eyJ2IjoiMSJ9.A2kPY0OJcqjQ9N5sMB05VAKkDItcHg1HpVQvaNlobtkifiOlElsao05-HyTjeBKl6obl2l31IJUH01Wq3-m9v1g_NeUgQfKwOyvZ4rZgPwfrv7g0CoNYMhiykVHM9-aGqq99wT6ITWWiygOHqzD-Lt8LZzX72tR5cnd1SflbqLjGtggHerKeAsiddV-TaU5x5qax3KqIiDlwoL2GOsNURqx9-s2HZI0GUUn7CsUPDSrVqU5az2VuiSeVgho4GcGCUMcOKyKQUfw4vQnZ7ZlaykP7-QLqHwHm_YwlihZ-5uA.JUINUYpvlNrhYPB7QTGRysYNoGYVgT4VcLg0ulIxMaM&dib_tag=se&keywords=headphones&qid=1748489040&sr=8-43,https://m.media-amazon.com/images/I/61JCweOF9mL._AC_UL320_.jpg,Amazon,1/6/25
0112,"Logitech Zone Vibe 100 Lightweight Wireless Over-Ear Headphones with Noise-Cancelling Microphone, Advanced Multipoint Bluetooth Headset, Works with Teams, Google Meet, Zoom, Mac/PC - Graphite",113.00,4.0,497,https://www.amazon.sg/Logitech-Lightweight-Headphones-Noise-Cancelling-Microphone/dp/B07W7JYN4P/ref=sr_1_44?dib=eyJ2IjoiMSJ9.A2kPY0OJcqjQ9N5sMB05VAKkDItcHg1HpVQvaNlobtkifiOlElsao05-HyTjeBKl6obl2l31IJUH01Wq3-m9v1g_NeUgQfKwOyvZ4rZgPwfrv7g0CoNYMhiykVHM9-aGqq99wT6ITWWiygOHqzD-Lt8LZzX72tR5cnd1SflbqLjGtggHerKeAsiddV-TaU5x5qax3KqIiDlwoL2GOsNURqx9-s2HZI0GUUn7CsUPDSrVqU5az2VuiSeVgho4GcGCUMcOKyKQUfw4vQnZ7ZlaykP7-QLqHwHm_YwlihZ-5uA.JUINUYpvlNrhYPB7QTGRysYNoGYVgT4VcLg0ulIxMaM&dib_tag=se&keywords=headphones&qid=1748489040&sr=8-44,https://m.media-amazon.com/images/I/71dcabyFryL._AC_UL320_.jpg,Amazon,1/6/25
0113,"Audio-Technica AUD ATHM20X Professional Monitor Headphones,Black",65.20,4.5,27398,https://www.amazon.sg/Audio-Technica-ATHM20X-Professional-Monitor-Headphones/dp/B00HVLUR18/ref=sr_1_45?dib=eyJ2IjoiMSJ9.A2kPY0OJcqjQ9N5sMB05VAKkDItcHg1HpVQvaNlobtkifiOlElsao05-HyTjeBKl6obl2l31IJUH01Wq3-m9v1g_NeUgQfKwOyvZ4rZgPwfrv7g0CoNYMhiykVHM9-aGqq99wT6ITWWiygOHqzD-Lt8LZzX72tR5cnd1SflbqLjGtggHerKeAsiddV-TaU5x5qax3KqIiDlwoL2GOsNURqx9-s2HZI0GUUn7CsUPDSrVqU5az2VuiSeVgho4GcGCUMcOKyKQUfw4vQnZ7ZlaykP7-QLqHwHm_YwlihZ-5uA.JUINUYpvlNrhYPB7QTGRysYNoGYVgT4VcLg0ulIxMaM&dib_tag=se&keywords=headphones&qid=1748489040&sr=8-45,https://m.media-amazon.com/images/I/61AOWofRvnL._AC_UL320_.jpg,Amazon,1/6/25
0114,"Shokz OpenMove Bluetooth Wireless Headphones with Mic, Bone Conduction Wireless Headset with 6H Playtime, IP55 Waterproof Sports Headphones for Running, Workout, Cycling (Slate Grey)",119.00,4.4,19370,https://www.amazon.sg/OpenMove-Bluetooth-Headphones-Conduction-Waterproof/dp/B09BW29FJS/ref=sr_1_46?dib=eyJ2IjoiMSJ9.A2kPY0OJcqjQ9N5sMB05VAKkDItcHg1HpVQvaNlobtkifiOlElsao05-HyTjeBKl6obl2l31IJUH01Wq3-m9v1g_NeUgQfKwOyvZ4rZgPwfrv7g0CoNYMhiykVHM9-aGqq99wT6ITWWiygOHqzD-Lt8LZzX72tR5cnd1SflbqLjGtggHerKeAsiddV-TaU5x5qax3KqIiDlwoL2GOsNURqx9-s2HZI0GUUn7CsUPDSrVqU5az2VuiSeVgho4GcGCUMcOKyKQUfw4vQnZ7ZlaykP7-QLqHwHm_YwlihZ-5uA.JUINUYpvlNrhYPB7QTGRysYNoGYVgT4VcLg0ulIxMaM&dib_tag=se&keywords=headphones&qid=1748489040&sr=8-46,https://m.media-amazon.com/images/I/514DHeZb-UL._AC_UL320_.jpg,Amazon,1/6/25
0115,"Skullcandy Crusher EVO Wireless Over-Ear Headphones with Sensory Bass, 40 Hours of Autonomy, Microphone, Compatible with iPhone Android and Bluetooth Devices - Black",140.55,4.7,3610,https://www.amazon.sg/Skullcandy-Headphones-Microphone-Compatible-Bluetooth/dp/B0CBLM9MMC/ref=sr_1_48?dib=eyJ2IjoiMSJ9.A2kPY0OJcqjQ9N5sMB05VAKkDItcHg1HpVQvaNlobtkifiOlElsao05-HyTjeBKl6obl2l31IJUH01Wq3-m9v1g_NeUgQfKwOyvZ4rZgPwfrv7g0CoNYMhiykVHM9-aGqq99wT6ITWWiygOHqzD-Lt8LZzX72tR5cnd1SflbqLjGtggHerKeAsiddV-TaU5x5qax3KqIiDlwoL2GOsNURqx9-s2HZI0GUUn7CsUPDSrVqU5az2VuiSeVgho4GcGCUMcOKyKQUfw4vQnZ7ZlaykP7-QLqHwHm_YwlihZ-5uA.JUINUYpvlNrhYPB7QTGRysYNoGYVgT4VcLg0ulIxMaM&dib_tag=se&keywords=headphones&qid=1748489040&sr=8-48,https://m.media-amazon.com/images/I/71TUN83nVfL._AC_UL320_.jpg,Amazon,1/6/25
0116,"Sennheiser Open Back Headphones HD 599 Special Edition, Black",149.21,4.5,8529,https://www.amazon.sg/Sennheiser-Open-Headphones-Special-Black/dp/B07Q7S7247/ref=sr_1_53?dib=eyJ2IjoiMSJ9.A2kPY0OJcqjQ9N5sMB05VAKkDItcHg1HpVQvaNlobtkifiOlElsao05-HyTjeBKl6obl2l31IJUH01Wq3-m9v1g_NeUgQfKwOyvZ4rZgPwfrv7g0CoNYMhiykVHM9-aGqq99wT6ITWWiygOHqzD-Lt8LZzX72tR5cnd1SflbqLjGtggHerKeAsiddV-TaU5x5qax3KqIiDlwoL2GOsNURqx9-s2HZI0GUUn7CsUPDSrVqU5az2VuiSeVgho4GcGCUMcOKyKQUfw4vQnZ7ZlaykP7-QLqHwHm_YwlihZ-5uA.JUINUYpvlNrhYPB7QTGRysYNoGYVgT4VcLg0ulIxMaM&dib_tag=se&keywords=headphones&qid=1748489040&sr=8-53,https://m.media-amazon.com/images/I/71z8zCxZttL._AC_UL320_.jpg,Amazon,1/6/25
0117,"PHILIPS Over Ear Wired Stereo Headphones for Podcasts, Studio Monitoring and Recording Headset for Computer, Keyboard and Guitar with 6.3 mm (1/4"") Add On Adapter",28.97,4.1,3557,https://www.amazon.sg/Headphones-Podcasts-Monitoring-Recording-Computer/dp/B085899TQ9/ref=sr_1_55?dib=eyJ2IjoiMSJ9.A2kPY0OJcqjQ9N5sMB05VAKkDItcHg1HpVQvaNlobtkifiOlElsao05-HyTjeBKl6obl2l31IJUH01Wq3-m9v1g_NeUgQfKwOyvZ4rZgPwfrv7g0CoNYMhiykVHM9-aGqq99wT6ITWWiygOHqzD-Lt8LZzX72tR5cnd1SflbqLjGtggHerKeAsiddV-TaU5x5qax3KqIiDlwoL2GOsNURqx9-s2HZI0GUUn7CsUPDSrVqU5az2VuiSeVgho4GcGCUMcOKyKQUfw4vQnZ7ZlaykP7-QLqHwHm_YwlihZ-5uA.JUINUYpvlNrhYPB7QTGRysYNoGYVgT4VcLg0ulIxMaM&dib_tag=se&keywords=headphones&qid=1748489040&sr=8-55,https://m.media-amazon.com/images/I/81GmTkexzDL._AC_UL320_.jpg,Amazon,1/6/25
0118,Apple iPhone 15 Pro Max Silicone Case with MagSafe - Cypress,38.00,5.0,4,https://www.amazon.sg/Apple-iPhone-Silicone-Case-MagSafe/dp/B0CHX3D79R/ref=sr_1_5?dib=eyJ2IjoiMSJ9.KQgjBTAYYj4E9k-JW7ZEV-vKO4l8Vp-VL7UKLb1VkPOa6d7AQdjJCBXBRJnE2K1Njref4oy5SZKM6Bf7tpDj1yrXIVIKba2_0kiE2Xhq_a3mSWIkcLBVHh6CV7myta2d8uW6GT8v5IPgX1s4yN0YG5NC96k7A0dbcamNRFckneO0eQy3U-H3qJ-V5lvk-blmNGE_6R8SQtxzVw2UXaCAv6qWaT9cEklRjChBGSMX4kmPWubvAHCE417A99QnH4UthZHnDaZ8mYAwTxFhWzPAVABHElW7aOiJgaUFApd_EcI.wrrXOPBGdvSeX7HnWm9uL5QLY40oKLwkEcZHp-vbdEM&dib_tag=se&keywords=iphone+15+pro+max+case&qid=1748489063&sr=8-5,https://m.media-amazon.com/images/I/41MfxfZnEDL._AC_UL320_.jpg,Amazon,1/6/25
0119,"UGREEN Magnetic Case for iPhone 15 Pro Max MagSafe Phone Cover, Shockproof Military-Grade Protection, Anti-Yellowing, Anti-Scratch, Full Coverage Strong Magnetism (Clear)",8.94,4.4,1473,https://www.amazon.sg/UGREEN-Shockproof-Military-Grade-Anti-Yellowing-Anti-Scratch/dp/B0C8TN3VH1/ref=sr_1_6?dib=eyJ2IjoiMSJ9.KQgjBTAYYj4E9k-JW7ZEV-vKO4l8Vp-VL7UKLb1VkPOa6d7AQdjJCBXBRJnE2K1Njref4oy5SZKM6Bf7tpDj1yrXIVIKba2_0kiE2Xhq_a3mSWIkcLBVHh6CV7myta2d8uW6GT8v5IPgX1s4yN0YG5NC96k7A0dbcamNRFckneO0eQy3U-H3qJ-V5lvk-blmNGE_6R8SQtxzVw2UXaCAv6qWaT9cEklRjChBGSMX4kmPWubvAHCE417A99QnH4UthZHnDaZ8mYAwTxFhWzPAVABHElW7aOiJgaUFApd_EcI.wrrXOPBGdvSeX7HnWm9uL5QLY40oKLwkEcZHp-vbdEM&dib_tag=se&keywords=iphone+15+pro+max+case&qid=1748489063&sr=8-6,https://m.media-amazon.com/images/I/71MuLSETBQL._AC_UL320_.jpg,Amazon,1/6/25
0120,Spigen Compatible for iPhone 15 Pro Max Case Ultra Hybrid Mag Fit - White,25.59,4.4,2208,https://www.amazon.sg/Spigen-Compatible-iPhone-Ultra-Hybrid/dp/B0C5S96NYG/ref=sr_1_7?dib=eyJ2IjoiMSJ9.KQgjBTAYYj4E9k-JW7ZEV-vKO4l8Vp-VL7UKLb1VkPOa6d7AQdjJCBXBRJnE2K1Njref4oy5SZKM6Bf7tpDj1yrXIVIKba2_0kiE2Xhq_a3mSWIkcLBVHh6CV7myta2d8uW6GT8v5IPgX1s4yN0YG5NC96k7A0dbcamNRFckneO0eQy3U-H3qJ-V5lvk-blmNGE_6R8SQtxzVw2UXaCAv6qWaT9cEklRjChBGSMX4kmPWubvAHCE417A99QnH4UthZHnDaZ8mYAwTxFhWzPAVABHElW7aOiJgaUFApd_EcI.wrrXOPBGdvSeX7HnWm9uL5QLY40oKLwkEcZHp-vbdEM&dib_tag=se&keywords=iphone+15+pro+max+case&qid=1748489063&sr=8-7,https://m.media-amazon.com/images/I/71elYtLohbL._AC_UL320_.jpg,Amazon,1/6/25
0121,CASEOLOGY Nano Pop Mag Case Compatible with iPhone 15 Pro Max Case - Black Sesame,22.39,4.5,857,https://www.amazon.sg/CASEOLOGY-Nano-Case-Compatible-iPhone/dp/B0C63Y6SGZ/ref=sr_1_8?dib=eyJ2IjoiMSJ9.KQgjBTAYYj4E9k-JW7ZEV-vKO4l8Vp-VL7UKLb1VkPOa6d7AQdjJCBXBRJnE2K1Njref4oy5SZKM6Bf7tpDj1yrXIVIKba2_0kiE2Xhq_a3mSWIkcLBVHh6CV7myta2d8uW6GT8v5IPgX1s4yN0YG5NC96k7A0dbcamNRFckneO0eQy3U-H3qJ-V5lvk-blmNGE_6R8SQtxzVw2UXaCAv6qWaT9cEklRjChBGSMX4kmPWubvAHCE417A99QnH4UthZHnDaZ8mYAwTxFhWzPAVABHElW7aOiJgaUFApd_EcI.wrrXOPBGdvSeX7HnWm9uL5QLY40oKLwkEcZHp-vbdEM&dib_tag=se&keywords=iphone+15+pro+max+case&qid=1748489063&sr=8-8,https://m.media-amazon.com/images/I/61gdCi8tfFL._AC_UL320_.jpg,Amazon,1/6/25
0122,Spigen Compatible for iPhone 15 Pro Max Case Liquid Air - Matte Black,16.99,4.5,1241,https://www.amazon.sg/Spigen-Compatible-iPhone-Case-Liquid/dp/B0C5S954RS/ref=sr_1_9?dib=eyJ2IjoiMSJ9.KQgjBTAYYj4E9k-JW7ZEV-vKO4l8Vp-VL7UKLb1VkPOa6d7AQdjJCBXBRJnE2K1Njref4oy5SZKM6Bf7tpDj1yrXIVIKba2_0kiE2Xhq_a3mSWIkcLBVHh6CV7myta2d8uW6GT8v5IPgX1s4yN0YG5NC96k7A0dbcamNRFckneO0eQy3U-H3qJ-V5lvk-blmNGE_6R8SQtxzVw2UXaCAv6qWaT9cEklRjChBGSMX4kmPWubvAHCE417A99QnH4UthZHnDaZ8mYAwTxFhWzPAVABHElW7aOiJgaUFApd_EcI.wrrXOPBGdvSeX7HnWm9uL5QLY40oKLwkEcZHp-vbdEM&dib_tag=se&keywords=iphone+15+pro+max+case&qid=1748489063&sr=8-9,https://m.media-amazon.com/images/I/81k0WGsulSL._AC_UL320_.jpg,Amazon,1/6/25
0123,"SUPFINE Magnetic for iPhone 15 Pro Max Case (Compatible with MagSafe) (10 FT Military Grade Drop Protection) Slim Translucent Matte Shockproof with Anti-Fingerprint Phone Case, Black",18.45,4.5,13401,https://www.amazon.sg/Compatible-Protection-Translucent-Shockproof-Anti-Fingerprint/dp/B0DH22XH5Y/ref=sr_1_10?dib=eyJ2IjoiMSJ9.KQgjBTAYYj4E9k-JW7ZEV-vKO4l8Vp-VL7UKLb1VkPOa6d7AQdjJCBXBRJnE2K1Njref4oy5SZKM6Bf7tpDj1yrXIVIKba2_0kiE2Xhq_a3mSWIkcLBVHh6CV7myta2d8uW6GT8v5IPgX1s4yN0YG5NC96k7A0dbcamNRFckneO0eQy3U-H3qJ-V5lvk-blmNGE_6R8SQtxzVw2UXaCAv6qWaT9cEklRjChBGSMX4kmPWubvAHCE417A99QnH4UthZHnDaZ8mYAwTxFhWzPAVABHElW7aOiJgaUFApd_EcI.wrrXOPBGdvSeX7HnWm9uL5QLY40oKLwkEcZHp-vbdEM&dib_tag=se&keywords=iphone+15+pro+max+case&qid=1748489063&sr=8-10,https://m.media-amazon.com/images/I/718-I1qj+fL._AC_UL320_.jpg,Amazon,1/6/25
0124,Spigen Compatible for iPhone 15 Pro Max Case Slim Armor CS - Black,28.89,4.5,330,https://www.amazon.sg/Spigen-Compatible-iPhone-Case-Armor/dp/B0C5S85B2M/ref=sr_1_11?dib=eyJ2IjoiMSJ9.KQgjBTAYYj4E9k-JW7ZEV-vKO4l8Vp-VL7UKLb1VkPOa6d7AQdjJCBXBRJnE2K1Njref4oy5SZKM6Bf7tpDj1yrXIVIKba2_0kiE2Xhq_a3mSWIkcLBVHh6CV7myta2d8uW6GT8v5IPgX1s4yN0YG5NC96k7A0dbcamNRFckneO0eQy3U-H3qJ-V5lvk-blmNGE_6R8SQtxzVw2UXaCAv6qWaT9cEklRjChBGSMX4kmPWubvAHCE417A99QnH4UthZHnDaZ8mYAwTxFhWzPAVABHElW7aOiJgaUFApd_EcI.wrrXOPBGdvSeX7HnWm9uL5QLY40oKLwkEcZHp-vbdEM&dib_tag=se&keywords=iphone+15+pro+max+case&qid=1748489063&sr=8-11,https://m.media-amazon.com/images/I/61tMtTHKy9L._AC_UL320_.jpg,Amazon,1/6/25
0125,"OtterBox iPhone 15 Pro MAX (Only) Symmetry Series Case - BLUETIFUL (Blue), snaps to MagSafe, ultra-sleek, raised edges protect camera & screen",31.99,4.4,3533,https://www.amazon.sg/OtterBox-iPhone-Only-Symmetry-Case/dp/B0CGC5PS3Z/ref=sr_1_12?dib=eyJ2IjoiMSJ9.KQgjBTAYYj4E9k-JW7ZEV-vKO4l8Vp-VL7UKLb1VkPOa6d7AQdjJCBXBRJnE2K1Njref4oy5SZKM6Bf7tpDj1yrXIVIKba2_0kiE2Xhq_a3mSWIkcLBVHh6CV7myta2d8uW6GT8v5IPgX1s4yN0YG5NC96k7A0dbcamNRFckneO0eQy3U-H3qJ-V5lvk-blmNGE_6R8SQtxzVw2UXaCAv6qWaT9cEklRjChBGSMX4kmPWubvAHCE417A99QnH4UthZHnDaZ8mYAwTxFhWzPAVABHElW7aOiJgaUFApd_EcI.wrrXOPBGdvSeX7HnWm9uL5QLY40oKLwkEcZHp-vbdEM&dib_tag=se&keywords=iphone+15+pro+max+case&qid=1748489063&sr=8-12,https://m.media-amazon.com/images/I/51w3f4QeX3L._AC_UL320_.jpg,Amazon,1/6/25
0126,Spigen Compatible for iPhone 15 Pro Max Case Mag Armor Mag Fit - Matte Black,38.39,4.5,850,https://www.amazon.sg/Spigen-Compatible-iPhone-Case-Armor/dp/B0C5S86W64/ref=sr_1_13?dib=eyJ2IjoiMSJ9.KQgjBTAYYj4E9k-JW7ZEV-vKO4l8Vp-VL7UKLb1VkPOa6d7AQdjJCBXBRJnE2K1Njref4oy5SZKM6Bf7tpDj1yrXIVIKba2_0kiE2Xhq_a3mSWIkcLBVHh6CV7myta2d8uW6GT8v5IPgX1s4yN0YG5NC96k7A0dbcamNRFckneO0eQy3U-H3qJ-V5lvk-blmNGE_6R8SQtxzVw2UXaCAv6qWaT9cEklRjChBGSMX4kmPWubvAHCE417A99QnH4UthZHnDaZ8mYAwTxFhWzPAVABHElW7aOiJgaUFApd_EcI.wrrXOPBGdvSeX7HnWm9uL5QLY40oKLwkEcZHp-vbdEM&dib_tag=se&keywords=iphone+15+pro+max+case&qid=1748489063&sr=8-13,https://m.media-amazon.com/images/I/71tqX0VXl5L._AC_UL320_.jpg,Amazon,1/6/25
0127,"OtterBox iPhone 15 Pro MAX (Only) Commuter Series Case - CRISP DENIM (Blue), slim & tough, pocket-friendly, with port protection",23.99,4.6,4029,https://www.amazon.sg/OtterBox-iPhone-Only-Commuter-Case/dp/B0CGC4PJ3Q/ref=sr_1_14?dib=eyJ2IjoiMSJ9.KQgjBTAYYj4E9k-JW7ZEV-vKO4l8Vp-VL7UKLb1VkPOa6d7AQdjJCBXBRJnE2K1Njref4oy5SZKM6Bf7tpDj1yrXIVIKba2_0kiE2Xhq_a3mSWIkcLBVHh6CV7myta2d8uW6GT8v5IPgX1s4yN0YG5NC96k7A0dbcamNRFckneO0eQy3U-H3qJ-V5lvk-blmNGE_6R8SQtxzVw2UXaCAv6qWaT9cEklRjChBGSMX4kmPWubvAHCE417A99QnH4UthZHnDaZ8mYAwTxFhWzPAVABHElW7aOiJgaUFApd_EcI.wrrXOPBGdvSeX7HnWm9uL5QLY40oKLwkEcZHp-vbdEM&dib_tag=se&keywords=iphone+15+pro+max+case&qid=1748489063&sr=8-14,https://m.media-amazon.com/images/I/61om9qSetxL._AC_UL320_.jpg,Amazon,1/6/25
0128,Spigen Compatible for iPhone 15 Pro Max Case Thin Fit - Black,23.99,4.4,318,https://www.amazon.sg/Spigen-Compatible-iPhone-Case-Thin/dp/B0C5S95DVY/ref=sr_1_15?dib=eyJ2IjoiMSJ9.KQgjBTAYYj4E9k-JW7ZEV-vKO4l8Vp-VL7UKLb1VkPOa6d7AQdjJCBXBRJnE2K1Njref4oy5SZKM6Bf7tpDj1yrXIVIKba2_0kiE2Xhq_a3mSWIkcLBVHh6CV7myta2d8uW6GT8v5IPgX1s4yN0YG5NC96k7A0dbcamNRFckneO0eQy3U-H3qJ-V5lvk-blmNGE_6R8SQtxzVw2UXaCAv6qWaT9cEklRjChBGSMX4kmPWubvAHCE417A99QnH4UthZHnDaZ8mYAwTxFhWzPAVABHElW7aOiJgaUFApd_EcI.wrrXOPBGdvSeX7HnWm9uL5QLY40oKLwkEcZHp-vbdEM&dib_tag=se&keywords=iphone+15+pro+max+case&qid=1748489063&sr=8-15,https://m.media-amazon.com/images/I/71vE1A6KmGL._AC_UL320_.jpg,Amazon,1/6/25
0129,"elago Compatible with iPhone 15 Pro Max Case, Liquid Silicone Case, Full Body Protective Cover, Shockproof, Slim Phone Case, Anti-Scratch Soft Microfiber Lining, 6.7 inch (Stone)",21.99,4.5,4417,https://www.amazon.sg/elago-Compatible-Protective-Shockproof-Anti-Scratch/dp/B0CBJD9NN9/ref=sr_1_16?dib=eyJ2IjoiMSJ9.KQgjBTAYYj4E9k-JW7ZEV-vKO4l8Vp-VL7UKLb1VkPOa6d7AQdjJCBXBRJnE2K1Njref4oy5SZKM6Bf7tpDj1yrXIVIKba2_0kiE2Xhq_a3mSWIkcLBVHh6CV7myta2d8uW6GT8v5IPgX1s4yN0YG5NC96k7A0dbcamNRFckneO0eQy3U-H3qJ-V5lvk-blmNGE_6R8SQtxzVw2UXaCAv6qWaT9cEklRjChBGSMX4kmPWubvAHCE417A99QnH4UthZHnDaZ8mYAwTxFhWzPAVABHElW7aOiJgaUFApd_EcI.wrrXOPBGdvSeX7HnWm9uL5QLY40oKLwkEcZHp-vbdEM&dib_tag=se&keywords=iphone+15+pro+max+case&qid=1748489063&sr=8-16,https://m.media-amazon.com/images/I/71fiB25lnqL._AC_UL320_.jpg,Amazon,1/6/25
0130,"ESR Cloud Soft Case (HaloLock), Compatible with iPhone 15 Pro Max, Black",13.83,4.6,74110,https://www.amazon.sg/ESR-Cloud-HaloLock-Compatible-iPhone/dp/B0CC1J6PYK/ref=sr_1_17?dib=eyJ2IjoiMSJ9.KQgjBTAYYj4E9k-JW7ZEV-vKO4l8Vp-VL7UKLb1VkPOa6d7AQdjJCBXBRJnE2K1Njref4oy5SZKM6Bf7tpDj1yrXIVIKba2_0kiE2Xhq_a3mSWIkcLBVHh6CV7myta2d8uW6GT8v5IPgX1s4yN0YG5NC96k7A0dbcamNRFckneO0eQy3U-H3qJ-V5lvk-blmNGE_6R8SQtxzVw2UXaCAv6qWaT9cEklRjChBGSMX4kmPWubvAHCE417A99QnH4UthZHnDaZ8mYAwTxFhWzPAVABHElW7aOiJgaUFApd_EcI.wrrXOPBGdvSeX7HnWm9uL5QLY40oKLwkEcZHp-vbdEM&dib_tag=se&keywords=iphone+15+pro+max+case&qid=1748489063&sr=8-17,https://m.media-amazon.com/images/I/71j57YAe3pL._AC_UL320_.jpg,Amazon,1/6/25
0131,Spigen Compatible for iPhone 15 Pro Max Case Tough Armor Mag Fit - Black,37.79,4.6,960,https://www.amazon.sg/Spigen-Compatible-iPhone-Tough-Armor/dp/B0C5S94188/ref=sr_1_18?dib=eyJ2IjoiMSJ9.KQgjBTAYYj4E9k-JW7ZEV-vKO4l8Vp-VL7UKLb1VkPOa6d7AQdjJCBXBRJnE2K1Njref4oy5SZKM6Bf7tpDj1yrXIVIKba2_0kiE2Xhq_a3mSWIkcLBVHh6CV7myta2d8uW6GT8v5IPgX1s4yN0YG5NC96k7A0dbcamNRFckneO0eQy3U-H3qJ-V5lvk-blmNGE_6R8SQtxzVw2UXaCAv6qWaT9cEklRjChBGSMX4kmPWubvAHCE417A99QnH4UthZHnDaZ8mYAwTxFhWzPAVABHElW7aOiJgaUFApd_EcI.wrrXOPBGdvSeX7HnWm9uL5QLY40oKLwkEcZHp-vbdEM&dib_tag=se&keywords=iphone+15+pro+max+case&qid=1748489063&sr=8-18,https://m.media-amazon.com/images/I/61YXWXIsefL._AC_UL320_.jpg,Amazon,1/6/25
0132,Smartish iPhone 15 Pro Max Slim Case - Gripmunk Compatible with MagSafe [Lightweight + Protective] Thin Grip Magnetic Cover with Microfiber Lining - Black Tie Affair,17.99,4.6,1536,https://www.amazon.sg/Smartish-iPhone-Pro-Slim-Case/dp/B0C7HKGK6G/ref=sr_1_19?dib=eyJ2IjoiMSJ9.KQgjBTAYYj4E9k-JW7ZEV-vKO4l8Vp-VL7UKLb1VkPOa6d7AQdjJCBXBRJnE2K1Njref4oy5SZKM6Bf7tpDj1yrXIVIKba2_0kiE2Xhq_a3mSWIkcLBVHh6CV7myta2d8uW6GT8v5IPgX1s4yN0YG5NC96k7A0dbcamNRFckneO0eQy3U-H3qJ-V5lvk-blmNGE_6R8SQtxzVw2UXaCAv6qWaT9cEklRjChBGSMX4kmPWubvAHCE417A99QnH4UthZHnDaZ8mYAwTxFhWzPAVABHElW7aOiJgaUFApd_EcI.wrrXOPBGdvSeX7HnWm9uL5QLY40oKLwkEcZHp-vbdEM&dib_tag=se&keywords=iphone+15+pro+max+case&qid=1748489063&sr=8-19,https://m.media-amazon.com/images/I/810XDUOiPAL._AC_UL320_.jpg,Amazon,1/6/25
